,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
NFATC1,1.0,1.0,1.0,1.0,100.0
VKORC1L1,1.0,1.0,1.0,1.0,100.0
RXRA,1.0,1.0,1.0,1.0,100.0
TOM1,1.0,1.0,1.0,1.0,100.0
FOXN3,1.0,1.0,1.0,1.0,100.0
ZNF746,1.0,1.0,1.0,1.0,100.0
TTC7A,1.0,0.0,1.0,1.0,75.0
WIPF1,0.0,1.0,1.0,1.0,75.0
TCF12,1.0,1.0,0.0,1.0,75.0
TAL1,1.0,0.0,1.0,1.0,75.0
DHFR,1.0,1.0,0.0,1.0,75.0
SBNO2,1.0,0.0,1.0,1.0,75.0
RAD51B,1.0,0.0,1.0,1.0,75.0
PROSER2,1.0,1.0,0.0,1.0,75.0
NAB1,0.0,1.0,1.0,1.0,75.0
INSM1,1.0,0.0,1.0,1.0,75.0
HDLBP,0.0,1.0,1.0,1.0,75.0
GNA13,1.0,1.0,0.0,1.0,75.0
STXBP3,1.0,0.0,1.0,1.0,75.0
AES,1.0,0.0,1.0,1.0,75.0
KDM3A,0.0,0.0,1.0,1.0,50.0
SPG21,0.0,1.0,0.0,1.0,50.0
CDH23,0.0,1.0,0.0,1.0,50.0
TCHP,0.0,1.0,0.0,1.0,50.0
IFNLR1,0.0,0.0,1.0,1.0,50.0
BACH1,1.0,0.0,0.0,1.0,50.0
TBL1XR1,0.0,1.0,1.0,0.0,50.0
TBC1D16,1.0,0.0,0.0,1.0,50.0
SRPRB,0.0,0.0,1.0,1.0,50.0
MEMO1,0.0,1.0,0.0,1.0,50.0
SLC38A2,0.0,1.0,0.0,1.0,50.0
GNA12,1.0,0.0,0.0,1.0,50.0
SFT2D2,1.0,0.0,0.0,1.0,50.0
SETD1B,0.0,1.0,0.0,1.0,50.0
BID,0.0,1.0,0.0,1.0,50.0
PDPN,1.0,0.0,0.0,1.0,50.0
RSU1,1.0,0.0,0.0,1.0,50.0
RLIM,0.0,1.0,1.0,0.0,50.0
PMEPA1,1.0,0.0,0.0,1.0,50.0
COG6,1.0,0.0,0.0,1.0,50.0
TRIM44,0.0,0.0,1.0,1.0,50.0
C15orf41,1.0,0.0,0.0,1.0,50.0
CRLS1,0.0,1.0,1.0,0.0,50.0
ZC3H7B,1.0,1.0,0.0,0.0,50.0
VRK2,0.0,1.0,0.0,1.0,50.0
VPS13D,0.0,1.0,1.0,0.0,50.0
ZNF618,1.0,0.0,0.0,1.0,50.0
UTP18,1.0,0.0,0.0,1.0,50.0
CPED1,0.0,1.0,1.0,0.0,50.0
TTL,0.0,1.0,1.0,0.0,50.0
EFCAB2,1.0,0.0,0.0,1.0,50.0
ZNF717,0.0,1.0,1.0,0.0,50.0
SEC24B,0.0,0.0,0.0,1.0,25.0
ZNF638,0.0,0.0,0.0,1.0,25.0
SCAF4,0.0,0.0,0.0,1.0,25.0
ZNF326,0.0,0.0,0.0,1.0,25.0
SLC37A1,0.0,0.0,1.0,0.0,25.0
BRCA1,1.0,0.0,0.0,0.0,25.0
RUSC2,0.0,1.0,0.0,0.0,25.0
TTC19,0.0,1.0,0.0,0.0,25.0
RNPEPL1,0.0,1.0,0.0,0.0,25.0
SMAD6,0.0,0.0,0.0,1.0,25.0
RIC8B,0.0,0.0,1.0,0.0,25.0
RCAN1,0.0,0.0,1.0,0.0,25.0
