,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
DAP,1.0,1.0,1.0,1.0,100.0
SETBP1,1.0,1.0,1.0,1.0,100.0
CDC42SE1,0.0,1.0,1.0,1.0,75.0
OGDH,1.0,0.0,1.0,1.0,75.0
MDN1,0.0,1.0,1.0,1.0,75.0
IGBP1,0.0,1.0,1.0,0.0,50.0
PDYN,1.0,1.0,0.0,0.0,50.0
GTPBP10,1.0,0.0,0.0,1.0,50.0
STOM,1.0,0.0,1.0,0.0,50.0
SS18,1.0,0.0,1.0,0.0,50.0
SERF2,0.0,1.0,1.0,0.0,50.0
NCF1,1.0,1.0,0.0,0.0,50.0
SDCBP2-AS1,0.0,1.0,1.0,0.0,50.0
EDA2R,0.0,1.0,1.0,0.0,50.0
INTS2,0.0,1.0,1.0,0.0,50.0
IRAK1,0.0,1.0,1.0,0.0,50.0
LPAR6,1.0,0.0,0.0,1.0,50.0
PSMC4,1.0,0.0,1.0,0.0,50.0
PRRX1,0.0,1.0,1.0,0.0,50.0
PLEKHJ1,0.0,1.0,1.0,0.0,50.0
TF,0.0,1.0,1.0,0.0,50.0
STYX,0.0,1.0,1.0,0.0,50.0
DYNC2LI1,0.0,1.0,1.0,0.0,50.0
CHD3,0.0,1.0,1.0,0.0,50.0
WBP11,0.0,1.0,1.0,0.0,50.0
UTP14A,0.0,1.0,1.0,0.0,50.0
ULK3,0.0,1.0,1.0,0.0,50.0
UBE4B,0.0,1.0,1.0,0.0,50.0
CEP57L1,0.0,1.0,1.0,0.0,50.0
TSPAN3,1.0,0.0,0.0,1.0,50.0
UBASH3B,0.0,1.0,1.0,0.0,50.0
CWF19L1,0.0,1.0,1.0,0.0,50.0
TRANK1,0.0,1.0,1.0,0.0,50.0
TPM3,0.0,1.0,1.0,0.0,50.0
TMED4,0.0,1.0,1.0,0.0,50.0
SERPING1,0.0,0.0,1.0,0.0,25.0
PTGES3,0.0,1.0,0.0,0.0,25.0
ZFAND4,1.0,0.0,0.0,0.0,25.0
ZC3H18,0.0,0.0,1.0,0.0,25.0
PLXNA2,0.0,0.0,1.0,0.0,25.0
PLXNC1,1.0,0.0,0.0,0.0,25.0
TAGAP,0.0,0.0,1.0,0.0,25.0
RELT,0.0,0.0,1.0,0.0,25.0
RCAN3,0.0,0.0,1.0,0.0,25.0
TRIM22,0.0,0.0,0.0,1.0,25.0
STXBP3,0.0,0.0,1.0,0.0,25.0
RPL34,0.0,0.0,1.0,0.0,25.0
TCP11L1,0.0,0.0,1.0,0.0,25.0
TXNIP,0.0,1.0,0.0,0.0,25.0
PECAM1,0.0,0.0,1.0,0.0,25.0
ACADM,0.0,0.0,1.0,0.0,25.0
P3H2,1.0,0.0,0.0,0.0,25.0
CD74,0.0,0.0,1.0,0.0,25.0
EIF2AK2,0.0,0.0,1.0,0.0,25.0
DNAJC15,1.0,0.0,0.0,0.0,25.0
DEGS1,0.0,0.0,1.0,0.0,25.0
CYB5R4,0.0,0.0,1.0,0.0,25.0
CTSH,0.0,1.0,0.0,0.0,25.0
CEP63,0.0,0.0,1.0,0.0,25.0
CCDC7,0.0,0.0,1.0,0.0,25.0
FKBP3,0.0,0.0,1.0,0.0,25.0
CARTPT,0.0,0.0,1.0,0.0,25.0
ASB7,0.0,0.0,1.0,0.0,25.0
ARHGAP15,0.0,0.0,0.0,1.0,25.0
APPBP2,1.0,0.0,0.0,0.0,25.0
ANKH,0.0,0.0,0.0,1.0,25.0
ANAPC16,0.0,1.0,0.0,0.0,25.0
EIF4A1,0.0,0.0,1.0,0.0,25.0
FUBP1,1.0,0.0,0.0,0.0,25.0
OXSR1,0.0,0.0,1.0,0.0,25.0
MITD1,0.0,0.0,0.0,1.0,25.0
NPAS3,0.0,1.0,0.0,0.0,25.0
NOL8,0.0,1.0,0.0,0.0,25.0
NEK1,1.0,0.0,0.0,0.0,25.0
ACOT9,0.0,0.0,1.0,0.0,25.0
NAA16,0.0,0.0,1.0,0.0,25.0
MSH3,1.0,0.0,0.0,0.0,25.0
LCP1,0.0,0.0,0.0,1.0,25.0
GNE,1.0,0.0,0.0,0.0,25.0
ILF3,0.0,1.0,0.0,0.0,25.0
HSPH1,0.0,0.0,1.0,0.0,25.0
HPS1,0.0,0.0,1.0,0.0,25.0
HLA-DRB5,0.0,0.0,1.0,0.0,25.0
HK1,1.0,0.0,0.0,0.0,25.0
HIPK1,0.0,1.0,0.0,0.0,25.0
ZNF783,0.0,0.0,1.0,0.0,25.0
