,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
FAM3C,1.0,1.0,1.0,0.0,75.0
CTSH,1.0,0.0,1.0,1.0,75.0
NFKB1,1.0,1.0,1.0,0.0,75.0
SLC37A1,0.0,1.0,1.0,1.0,75.0
PUS7,1.0,1.0,1.0,0.0,75.0
ZNF281,0.0,1.0,1.0,0.0,50.0
TOM1,1.0,0.0,1.0,0.0,50.0
RIT1,1.0,0.0,1.0,0.0,50.0
ABL1,0.0,1.0,1.0,0.0,50.0
RSBN1,1.0,1.0,0.0,0.0,50.0
MAT2B,1.0,1.0,0.0,0.0,50.0
FNDC3B,0.0,0.0,1.0,1.0,50.0
FAM177A1,1.0,1.0,0.0,0.0,50.0
ERO1B,0.0,1.0,1.0,0.0,50.0
ZNF33A,1.0,0.0,1.0,0.0,50.0
PAICS,1.0,1.0,0.0,0.0,50.0
XRN1,1.0,0.0,1.0,0.0,50.0
YAE1D1,0.0,1.0,1.0,0.0,50.0
CEP112,1.0,1.0,0.0,0.0,50.0
SHC3,0.0,1.0,0.0,0.0,25.0
SMURF1,1.0,0.0,0.0,0.0,25.0
SMIM4,0.0,0.0,1.0,0.0,25.0
SLC9A1,1.0,0.0,0.0,0.0,25.0
ZNF398,0.0,0.0,1.0,0.0,25.0
SLC19A1,0.0,0.0,1.0,0.0,25.0
XRCC6,1.0,0.0,0.0,0.0,25.0
TRAPPC13,0.0,1.0,0.0,0.0,25.0
SETD1B,1.0,0.0,0.0,0.0,25.0
ZNF618,1.0,0.0,0.0,0.0,25.0
RNFT1,1.0,0.0,0.0,0.0,25.0
RNF11,1.0,0.0,0.0,0.0,25.0
XRN2,0.0,0.0,1.0,0.0,25.0
RAD54L2,0.0,0.0,0.0,1.0,25.0
RAB30-AS1,0.0,0.0,0.0,1.0,25.0
SNX19,1.0,0.0,0.0,0.0,25.0
SS18,1.0,0.0,0.0,0.0,25.0
STMN1,1.0,0.0,0.0,0.0,25.0
STPG2,0.0,0.0,1.0,0.0,25.0
TNFAIP8,0.0,0.0,1.0,0.0,25.0
TRIM65,1.0,0.0,0.0,0.0,25.0
TMEM88,1.0,0.0,0.0,0.0,25.0
THAP6,1.0,0.0,0.0,0.0,25.0
TERF2,1.0,0.0,0.0,0.0,25.0
TEP1,0.0,0.0,1.0,0.0,25.0
TBC1D13,1.0,0.0,0.0,0.0,25.0
TSPAN15,0.0,1.0,0.0,0.0,25.0
UNC80,0.0,0.0,1.0,0.0,25.0
RAB22A,1.0,0.0,0.0,0.0,25.0
SUSD1,0.0,0.0,1.0,0.0,25.0
ZBTB37,0.0,0.0,1.0,0.0,25.0
VEGFA,0.0,0.0,1.0,0.0,25.0
SUGT1,1.0,0.0,0.0,0.0,25.0
STX6,0.0,0.0,1.0,0.0,25.0
SULF2,0.0,1.0,0.0,0.0,25.0
AASDHPPT,1.0,0.0,0.0,0.0,25.0
PSMA3,1.0,0.0,0.0,0.0,25.0
CCP110,1.0,0.0,0.0,0.0,25.0
DIRC3,0.0,0.0,1.0,0.0,25.0
DGKH,1.0,0.0,0.0,0.0,25.0
CNOT8,1.0,0.0,0.0,0.0,25.0
CLEC1A,1.0,0.0,0.0,0.0,25.0
CEP152,0.0,0.0,1.0,0.0,25.0
CELF2-AS2,0.0,1.0,0.0,0.0,25.0
CEBPG,1.0,0.0,0.0,0.0,25.0
CCT4,1.0,0.0,0.0,0.0,25.0
CCDC57,1.0,0.0,0.0,0.0,25.0
EML2,0.0,0.0,0.0,1.0,25.0
CCDC40,1.0,0.0,0.0,0.0,25.0
CALCRL,1.0,0.0,0.0,0.0,25.0
CADPS2,0.0,1.0,0.0,0.0,25.0
BMI1,0.0,1.0,0.0,0.0,25.0
ATP1A1,1.0,0.0,0.0,0.0,25.0
ANGPT2,1.0,0.0,0.0,0.0,25.0
ALMS1,1.0,0.0,0.0,0.0,25.0
ADRB2,1.0,0.0,0.0,0.0,25.0
DIS3,1.0,0.0,0.0,0.0,25.0
EPHB2,1.0,0.0,0.0,0.0,25.0
PRKACB,1.0,0.0,0.0,0.0,25.0
MACROD1,0.0,0.0,1.0,0.0,25.0
PDPN,1.0,0.0,0.0,0.0,25.0
ORC5,1.0,0.0,0.0,0.0,25.0
NRBP1,0.0,1.0,0.0,0.0,25.0
NEIL3,0.0,0.0,1.0,0.0,25.0
NDUFS2,1.0,0.0,0.0,0.0,25.0
ME3,0.0,0.0,0.0,1.0,25.0
MAML1,1.0,0.0,0.0,0.0,25.0
MAGT1,0.0,0.0,1.0,0.0,25.0
LYPLAL1,0.0,0.0,1.0,0.0,25.0
FBXL4,0.0,0.0,1.0,0.0,25.0
LCLAT1,1.0,0.0,0.0,0.0,25.0
KNTC1,1.0,0.0,0.0,0.0,25.0
KIAA1586,1.0,0.0,0.0,0.0,25.0
KIAA0513,1.0,0.0,0.0,0.0,25.0
IPO7,0.0,0.0,1.0,0.0,25.0
HTATIP2,1.0,0.0,0.0,0.0,25.0
FSIP1,1.0,0.0,0.0,0.0,25.0
FGD5-AS1,0.0,1.0,0.0,0.0,25.0
ZSCAN9,1.0,0.0,0.0,0.0,25.0
