,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CADM1,1.0,1.0,1.0,1.0,100.0
CDK5RAP2,1.0,1.0,1.0,1.0,100.0
MAPKAPK3,1.0,1.0,1.0,1.0,100.0
ANOS1,1.0,1.0,1.0,1.0,100.0
RAB40C,1.0,1.0,1.0,0.0,75.0
PIK3R1,1.0,0.0,1.0,1.0,75.0
SBNO2,1.0,1.0,1.0,0.0,75.0
KIFC3,1.0,1.0,1.0,0.0,75.0
USP7,0.0,1.0,1.0,1.0,75.0
FAM208B,1.0,0.0,1.0,1.0,75.0
CTIF,1.0,1.0,1.0,0.0,75.0
AES,1.0,1.0,0.0,1.0,75.0
EXD3,1.0,1.0,1.0,0.0,75.0
MGA,1.0,1.0,1.0,0.0,75.0
CCND1,1.0,1.0,1.0,0.0,75.0
RCC1,1.0,0.0,1.0,0.0,50.0
SH2D4B,1.0,1.0,0.0,0.0,50.0
SEC63,1.0,1.0,0.0,0.0,50.0
EPC2,0.0,1.0,0.0,1.0,50.0
LINC00992,1.0,1.0,0.0,0.0,50.0
RBM19,1.0,0.0,0.0,1.0,50.0
HNRNPH1,1.0,1.0,0.0,0.0,50.0
DDX49,1.0,0.0,0.0,1.0,50.0
IRF1,1.0,0.0,1.0,0.0,50.0
LETM1,1.0,1.0,0.0,0.0,50.0
PHF3,1.0,0.0,1.0,0.0,50.0
PDE4DIP,1.0,1.0,0.0,0.0,50.0
MAP3K9,1.0,1.0,0.0,0.0,50.0
NOS3,1.0,1.0,0.0,0.0,50.0
EML3,1.0,1.0,0.0,0.0,50.0
FAM107B,0.0,1.0,1.0,0.0,50.0
MTIF3,0.0,1.0,0.0,1.0,50.0
TFEB,0.0,1.0,1.0,0.0,50.0
UTP20,0.0,1.0,0.0,1.0,50.0
VPS45,0.0,1.0,0.0,1.0,50.0
CHRM3-AS2,1.0,1.0,0.0,0.0,50.0
CLIC1,0.0,1.0,1.0,0.0,50.0
ZKSCAN8,1.0,0.0,1.0,0.0,50.0
ADSS,1.0,0.0,0.0,1.0,50.0
CLEC2B,1.0,1.0,0.0,0.0,50.0
ZNF362,1.0,0.0,1.0,0.0,50.0
ZNF431,0.0,0.0,1.0,1.0,50.0
ZNF594,1.0,0.0,0.0,0.0,25.0
PMM2,0.0,0.0,1.0,0.0,25.0
UNC50,0.0,1.0,0.0,0.0,25.0
PLXNC1,0.0,1.0,0.0,0.0,25.0
PLSCR1,0.0,1.0,0.0,0.0,25.0
NFYA,1.0,0.0,0.0,0.0,25.0
PLEKHH1,0.0,1.0,0.0,0.0,25.0
NR4A2,1.0,0.0,0.0,0.0,25.0
PANX1,1.0,0.0,0.0,0.0,25.0
PIGB,1.0,0.0,0.0,0.0,25.0
PHKG2,1.0,0.0,0.0,0.0,25.0
ZADH2,0.0,1.0,0.0,0.0,25.0
