,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ABI2,1.0,1.0,1.0,1.0,100.0
RASA3,1.0,1.0,1.0,1.0,100.0
OXR1,1.0,1.0,1.0,1.0,100.0
PAG1,1.0,1.0,1.0,1.0,100.0
PAK1,1.0,1.0,1.0,1.0,100.0
PDLIM5,1.0,1.0,1.0,1.0,100.0
PHACTR2,1.0,1.0,1.0,1.0,100.0
PHLPP2,1.0,1.0,1.0,1.0,100.0
PLAG1,1.0,1.0,1.0,1.0,100.0
PPM1H,1.0,1.0,1.0,1.0,100.0
PPP3CA,1.0,1.0,1.0,1.0,100.0
PRDM10,1.0,1.0,1.0,1.0,100.0
PTK2,1.0,1.0,1.0,1.0,100.0
PTPN13,1.0,1.0,1.0,1.0,100.0
PTPN14,1.0,1.0,1.0,1.0,100.0
PTPRN2,1.0,1.0,1.0,1.0,100.0
RAB7A,1.0,1.0,1.0,1.0,100.0
ORC4,1.0,1.0,1.0,1.0,100.0
OLFM1,1.0,1.0,1.0,1.0,100.0
NRIP1,1.0,1.0,1.0,1.0,100.0
MPDZ,1.0,1.0,1.0,1.0,100.0
MBD5,1.0,1.0,1.0,1.0,100.0
MED12L,1.0,1.0,1.0,1.0,100.0
MED13L,1.0,1.0,1.0,1.0,100.0
MEF2C,1.0,1.0,1.0,1.0,100.0
MICAL1,1.0,1.0,1.0,1.0,100.0
MLLT3,1.0,1.0,1.0,1.0,100.0
MPP5,1.0,1.0,1.0,1.0,100.0
NR6A1,1.0,1.0,1.0,1.0,100.0
MYO6,1.0,1.0,1.0,1.0,100.0
NAA35,1.0,1.0,1.0,1.0,100.0
AKT3,1.0,1.0,1.0,1.0,100.0
NCKAP1,1.0,1.0,1.0,1.0,100.0
NCOA2,1.0,1.0,1.0,1.0,100.0
NEDD4,1.0,1.0,1.0,1.0,100.0
RAP2A,1.0,1.0,1.0,1.0,100.0
RASGEF1B,1.0,1.0,1.0,1.0,100.0
LRRK2,1.0,1.0,1.0,1.0,100.0
RASSF8,1.0,1.0,1.0,1.0,100.0
SPRED1,1.0,1.0,1.0,1.0,100.0
SPRED2,1.0,1.0,1.0,1.0,100.0
STXBP5,1.0,1.0,1.0,1.0,100.0
SUPT3H,1.0,1.0,1.0,1.0,100.0
TANC1,1.0,1.0,1.0,1.0,100.0
TAPT1,1.0,1.0,1.0,1.0,100.0
TENM4,1.0,1.0,1.0,1.0,100.0
TOX,1.0,1.0,1.0,1.0,100.0
TRERF1,1.0,1.0,1.0,1.0,100.0
TTC7A,1.0,1.0,1.0,1.0,100.0
TWF1,1.0,1.0,1.0,1.0,100.0
UBE2E2,1.0,1.0,1.0,1.0,100.0
USP6NL,1.0,1.0,1.0,1.0,100.0
XPO7,1.0,1.0,1.0,1.0,100.0
XPR1,1.0,1.0,1.0,1.0,100.0
SPATS2,1.0,1.0,1.0,1.0,100.0
SOS2,1.0,1.0,1.0,1.0,100.0
SOCS6,1.0,1.0,1.0,1.0,100.0
RNF144A,1.0,1.0,1.0,1.0,100.0
RASSF8-AS1,1.0,1.0,1.0,1.0,100.0
RDX,1.0,1.0,1.0,1.0,100.0
REST,1.0,1.0,1.0,1.0,100.0
RFX3,1.0,1.0,1.0,1.0,100.0
RFX7,1.0,1.0,1.0,1.0,100.0
RNF141,1.0,1.0,1.0,1.0,100.0
RNF19A,1.0,1.0,1.0,1.0,100.0
SMARCA1,1.0,1.0,1.0,1.0,100.0
SESN1,1.0,1.0,1.0,1.0,100.0
SETD7,1.0,1.0,1.0,1.0,100.0
SLC37A1,1.0,1.0,1.0,1.0,100.0
SLC39A10,1.0,1.0,1.0,1.0,100.0
SLC44A1,1.0,1.0,1.0,1.0,100.0
SMAD5,1.0,1.0,1.0,1.0,100.0
MAP1LC3B,1.0,1.0,1.0,1.0,100.0
NAB1,1.0,1.0,1.0,1.0,100.0
DDX59,1.0,1.0,1.0,1.0,100.0
CCDC92,1.0,1.0,1.0,1.0,100.0
FAM149A,1.0,1.0,1.0,1.0,100.0
ESRRG,1.0,1.0,1.0,1.0,100.0
ERBB4,1.0,1.0,1.0,1.0,100.0
EFCAB2,1.0,1.0,1.0,1.0,100.0
DPY19L3,1.0,1.0,1.0,1.0,100.0
DPY19L1,1.0,1.0,1.0,1.0,100.0
DOCK10,1.0,1.0,1.0,1.0,100.0
CLTC,1.0,1.0,1.0,1.0,100.0
CGNL1,1.0,1.0,1.0,1.0,100.0
CEP350,1.0,1.0,1.0,1.0,100.0
CEP112,1.0,1.0,1.0,1.0,100.0
CECR2,1.0,1.0,1.0,1.0,100.0
CDK6,1.0,1.0,1.0,1.0,100.0
CBL,1.0,1.0,1.0,1.0,100.0
FOXP2,1.0,1.0,1.0,1.0,100.0
CAST,1.0,1.0,1.0,1.0,100.0
CARD11,1.0,1.0,1.0,1.0,100.0
CACNA1D,1.0,1.0,1.0,1.0,100.0
C1GALT1,1.0,1.0,1.0,1.0,100.0
C12orf75,1.0,1.0,1.0,1.0,100.0
BTBD7,1.0,1.0,1.0,1.0,100.0
BAZ2B,1.0,1.0,1.0,1.0,100.0
AUTS2,1.0,1.0,1.0,1.0,100.0
ATG10,1.0,1.0,1.0,1.0,100.0
ASH1L,1.0,1.0,1.0,1.0,100.0
ANKRD6,1.0,1.0,1.0,1.0,100.0
AMOT,1.0,1.0,1.0,1.0,100.0
ALCAM,1.0,1.0,1.0,1.0,100.0
FAM160B1,1.0,1.0,1.0,1.0,100.0
ZNF618,1.0,1.0,1.0,1.0,100.0
GMPS,1.0,1.0,1.0,1.0,100.0
INPP4B,1.0,1.0,1.0,1.0,100.0
INO80,1.0,1.0,1.0,1.0,100.0
HNRNPF,1.0,1.0,1.0,1.0,100.0
KIF26B,1.0,1.0,1.0,1.0,100.0
HDAC9,1.0,1.0,1.0,1.0,100.0
HP1BP3,1.0,1.0,1.0,1.0,100.0
KIF5B,1.0,1.0,1.0,1.0,100.0
KLF12,1.0,1.0,1.0,1.0,100.0
KLHL8,1.0,1.0,1.0,1.0,100.0
LATS2,1.0,1.0,1.0,1.0,100.0
FUT8,1.0,1.0,1.0,1.0,100.0
LDLRAD4,1.0,1.0,1.0,1.0,100.0
FSTL5,1.0,1.0,1.0,1.0,100.0
IKZF2,1.0,1.0,1.0,1.0,100.0
FRYL,1.0,1.0,1.0,1.0,100.0
KANK1,1.0,1.0,1.0,1.0,100.0
CCDC50,1.0,1.0,0.0,1.0,75.0
PLCL1,1.0,1.0,0.0,1.0,75.0
CASK,1.0,1.0,1.0,0.0,75.0
KCNQ5,1.0,1.0,0.0,1.0,75.0
BMT2,1.0,0.0,1.0,1.0,75.0
AMFR,0.0,1.0,1.0,1.0,75.0
ZNF280D,1.0,1.0,0.0,1.0,75.0
SLC12A6,1.0,1.0,1.0,0.0,75.0
LRRC4C,1.0,0.0,1.0,1.0,75.0
FBXO30,1.0,1.0,1.0,0.0,75.0
PRRG4,1.0,1.0,0.0,1.0,75.0
GDNF,1.0,0.0,1.0,1.0,75.0
PDE9A,1.0,1.0,0.0,1.0,75.0
HNRNPK,1.0,1.0,0.0,1.0,75.0
CTIF,1.0,1.0,0.0,1.0,75.0
SDK1,1.0,0.0,1.0,0.0,50.0
PLEKHO1,0.0,1.0,1.0,0.0,50.0
NEO1,1.0,0.0,1.0,0.0,50.0
EML1,1.0,1.0,0.0,0.0,50.0
CNOT6L,0.0,1.0,0.0,1.0,50.0
SATB2,0.0,0.0,1.0,0.0,25.0
RANGAP1,0.0,0.0,1.0,0.0,25.0
BCOR,0.0,0.0,0.0,1.0,25.0
RASAL2,0.0,0.0,1.0,0.0,25.0
KIF27,0.0,0.0,1.0,0.0,25.0
UBQLN1,0.0,0.0,1.0,0.0,25.0
PARP8,0.0,0.0,1.0,0.0,25.0
HERC5,0.0,0.0,1.0,0.0,25.0
YPEL2,0.0,0.0,0.0,1.0,25.0
ZBTB7C,0.0,0.0,1.0,0.0,25.0
TCF7L2,0.0,0.0,0.0,1.0,25.0
NAPA,0.0,0.0,1.0,0.0,25.0
KHDRBS3,0.0,0.0,1.0,0.0,25.0
LPXN,0.0,0.0,1.0,0.0,25.0
DDX58,0.0,0.0,1.0,0.0,25.0
NARF,0.0,0.0,1.0,0.0,25.0
SPECC1,1.0,0.0,0.0,0.0,25.0
CYB561D1,0.0,0.0,1.0,0.0,25.0
SNX3,0.0,0.0,1.0,0.0,25.0
CCAR1,0.0,0.0,1.0,0.0,25.0
CLASP1,0.0,0.0,0.0,1.0,25.0
NR5A2,0.0,0.0,1.0,0.0,25.0
CFAP161,0.0,0.0,1.0,0.0,25.0
HTRA1,0.0,0.0,1.0,0.0,25.0
RUSC2,0.0,0.0,1.0,0.0,25.0
SERPING1,0.0,0.0,1.0,0.0,25.0
SEL1L3,0.0,0.0,1.0,0.0,25.0
SH3KBP1,0.0,0.0,1.0,0.0,25.0
