,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
FBXL5,1.0,0.0,1.0,1.0,75.0
KLHL2,1.0,0.0,1.0,1.0,75.0
RASGEF1B,1.0,1.0,1.0,0.0,75.0
FAM110B,1.0,0.0,1.0,0.0,50.0
ZNF789,0.0,1.0,1.0,0.0,50.0
KLF3,1.0,0.0,0.0,1.0,50.0
SESN1,1.0,0.0,0.0,1.0,50.0
BLCAP,0.0,1.0,0.0,1.0,50.0
IGF2R,1.0,0.0,1.0,0.0,50.0
MRPS5,0.0,0.0,0.0,1.0,25.0
PARP6,0.0,0.0,0.0,1.0,25.0
RASA2,0.0,0.0,0.0,1.0,25.0
RAB39A,0.0,0.0,0.0,1.0,25.0
PLXNA1,0.0,0.0,1.0,0.0,25.0
PARP9,0.0,0.0,0.0,1.0,25.0
PANK2,0.0,0.0,0.0,1.0,25.0
PADI2,0.0,0.0,0.0,1.0,25.0
RCC2,0.0,0.0,0.0,1.0,25.0
NT5C2,0.0,0.0,0.0,1.0,25.0
NAA16,0.0,0.0,0.0,1.0,25.0
MTMR12,0.0,0.0,0.0,1.0,25.0
MTM1,0.0,0.0,0.0,1.0,25.0
OTUD4,0.0,0.0,0.0,1.0,25.0
ANO10,0.0,0.0,0.0,1.0,25.0
RGS12,0.0,1.0,0.0,0.0,25.0
METTL21A,0.0,0.0,1.0,0.0,25.0
ZNF33A,0.0,0.0,0.0,1.0,25.0
UBXN7,0.0,0.0,0.0,1.0,25.0
TTL,0.0,0.0,0.0,1.0,25.0
TRIM4,1.0,0.0,0.0,0.0,25.0
TNPO2,0.0,0.0,0.0,1.0,25.0
TFEB,0.0,0.0,0.0,1.0,25.0
TCP11L1,0.0,0.0,0.0,1.0,25.0
SNX19,0.0,0.0,0.0,1.0,25.0
SNRNP200,0.0,0.0,0.0,1.0,25.0
SMIM4,0.0,0.0,0.0,1.0,25.0
SIL1,0.0,0.0,0.0,1.0,25.0
SH2B3,1.0,0.0,0.0,0.0,25.0
SFXN1,0.0,0.0,0.0,1.0,25.0
RRBP1,0.0,0.0,0.0,1.0,25.0
RNF111,1.0,0.0,0.0,0.0,25.0
MPRIP,0.0,0.0,0.0,1.0,25.0
MAK,0.0,0.0,0.0,1.0,25.0
MAST2,0.0,0.0,0.0,1.0,25.0
MARK3,0.0,0.0,0.0,1.0,25.0
DNAJA1,0.0,1.0,0.0,0.0,25.0
DCTN4,0.0,0.0,0.0,1.0,25.0
CYTH4,1.0,0.0,0.0,0.0,25.0
CUX1,0.0,0.0,1.0,0.0,25.0
CHSY1,0.0,0.0,0.0,1.0,25.0
CEBPD,0.0,0.0,0.0,1.0,25.0
CDH23,0.0,1.0,0.0,0.0,25.0
CD58,0.0,0.0,0.0,1.0,25.0
CBWD2,0.0,0.0,0.0,1.0,25.0
CAPG,0.0,0.0,0.0,1.0,25.0
CA5B,1.0,0.0,0.0,0.0,25.0
C5orf24,0.0,0.0,0.0,1.0,25.0
C1RL,1.0,0.0,0.0,0.0,25.0
ARHGEF11,0.0,1.0,0.0,0.0,25.0
AP2B1,0.0,0.0,0.0,1.0,25.0
EPB41L5,0.0,0.0,0.0,1.0,25.0
FAM133B,0.0,0.0,0.0,1.0,25.0
FBXW4,0.0,0.0,0.0,1.0,25.0
KCNMB1,1.0,0.0,0.0,0.0,25.0
MAPKAPK2,0.0,0.0,0.0,1.0,25.0
ANXA4,0.0,0.0,0.0,1.0,25.0
MAGI1,0.0,0.0,0.0,1.0,25.0
LARS,0.0,0.0,0.0,1.0,25.0
KIAA0513,0.0,0.0,0.0,1.0,25.0
KCTD12,1.0,0.0,0.0,0.0,25.0
INTS6,0.0,0.0,0.0,1.0,25.0
G2E3,0.0,0.0,0.0,1.0,25.0
HLA-DPA1,1.0,0.0,0.0,0.0,25.0
HDLBP,0.0,0.0,0.0,1.0,25.0
HDAC5,0.0,0.0,0.0,1.0,25.0
GNA12,0.0,0.0,0.0,1.0,25.0
GLYATL1,0.0,1.0,0.0,0.0,25.0
GAS6,0.0,0.0,0.0,1.0,25.0
ZNHIT6,0.0,0.0,0.0,1.0,25.0
