,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
CHSY1,1.0,1.0,1.0,1.0,100.0
PTPRJ,1.0,1.0,1.0,1.0,100.0
SSH2,1.0,1.0,1.0,1.0,100.0
KLHL2,1.0,1.0,1.0,1.0,100.0
TBC1D8,1.0,1.0,1.0,1.0,100.0
RUNX1,1.0,1.0,1.0,1.0,100.0
CD58,1.0,1.0,1.0,1.0,100.0
PSTPIP2,1.0,1.0,1.0,1.0,100.0
HDAC4,1.0,0.0,1.0,1.0,75.0
SETBP1,0.0,1.0,1.0,1.0,75.0
SIL1,0.0,1.0,1.0,1.0,75.0
MLXIP,0.0,1.0,1.0,1.0,75.0
LYN,1.0,0.0,1.0,1.0,75.0
FOXK1,0.0,1.0,1.0,1.0,75.0
LRRK1,0.0,1.0,1.0,1.0,75.0
GRB2,1.0,1.0,0.0,1.0,75.0
NCK2,1.0,0.0,1.0,1.0,75.0
HIVEP3,1.0,0.0,1.0,1.0,75.0
CBWD3,0.0,1.0,1.0,1.0,75.0
TRAF3,1.0,0.0,1.0,1.0,75.0
AGO3,0.0,1.0,1.0,1.0,75.0
ARID3A,0.0,1.0,1.0,1.0,75.0
UBE2K,0.0,1.0,1.0,1.0,75.0
BACH1,1.0,0.0,1.0,1.0,75.0
URI1,0.0,1.0,1.0,1.0,75.0
TGFBR1,1.0,0.0,1.0,1.0,75.0
BID,0.0,1.0,1.0,1.0,75.0
RNF38,0.0,1.0,0.0,1.0,50.0
MARCH2,0.0,1.0,0.0,1.0,50.0
ZNF717,0.0,1.0,0.0,1.0,50.0
KCNQ3,0.0,0.0,1.0,1.0,50.0
SPTLC2,0.0,1.0,0.0,1.0,50.0
ZFYVE9,0.0,1.0,0.0,1.0,50.0
VOPP1,0.0,0.0,1.0,1.0,50.0
SLC39A14,0.0,1.0,0.0,1.0,50.0
MAP2K1,0.0,0.0,1.0,1.0,50.0
MDM2,0.0,0.0,1.0,1.0,50.0
RAB6A,0.0,0.0,1.0,1.0,50.0
MED13,0.0,0.0,1.0,1.0,50.0
MIOS,0.0,1.0,0.0,1.0,50.0
MKL1,0.0,1.0,0.0,1.0,50.0
TBC1D14,0.0,0.0,1.0,1.0,50.0
NFKB1,0.0,0.0,1.0,1.0,50.0
TNRC18,0.0,0.0,1.0,1.0,50.0
ACER3,0.0,1.0,0.0,1.0,50.0
ZNF789,0.0,1.0,0.0,1.0,50.0
CUL1,1.0,0.0,1.0,0.0,50.0
BIN1,0.0,0.0,1.0,1.0,50.0
ERC2,1.0,0.0,1.0,0.0,50.0
EHMT1,0.0,1.0,0.0,1.0,50.0
DCAF5,0.0,1.0,0.0,1.0,50.0
BCL6,0.0,0.0,1.0,1.0,50.0
CLIP1,0.0,1.0,0.0,1.0,50.0
ARHGAP26,1.0,0.0,1.0,0.0,50.0
FTCDNL1,0.0,1.0,0.0,1.0,50.0
BCL2L1,0.0,1.0,0.0,1.0,50.0
BCAR3,0.0,1.0,0.0,1.0,50.0
ATAD2B,0.0,1.0,0.0,1.0,50.0
ATP6V1H,0.0,1.0,0.0,1.0,50.0
HDLBP,0.0,0.0,0.0,1.0,25.0
SPATA6,0.0,0.0,1.0,0.0,25.0
TAOK3,0.0,0.0,0.0,1.0,25.0
SLC9A6,0.0,0.0,0.0,1.0,25.0
CYTH1,0.0,0.0,0.0,1.0,25.0
SLC25A37,0.0,0.0,0.0,1.0,25.0
DDHD2,0.0,0.0,1.0,0.0,25.0
SEC31A,0.0,0.0,0.0,1.0,25.0
STX12,0.0,0.0,0.0,1.0,25.0
TMEM163,1.0,0.0,0.0,0.0,25.0
CAST,0.0,0.0,1.0,0.0,25.0
DNAH14,0.0,0.0,1.0,0.0,25.0
TTL,0.0,0.0,0.0,1.0,25.0
USP10,0.0,0.0,0.0,1.0,25.0
VKORC1L1,0.0,0.0,0.0,1.0,25.0
XRN2,0.0,0.0,0.0,1.0,25.0
ZFAND3,0.0,0.0,0.0,1.0,25.0
ANO10,0.0,0.0,0.0,1.0,25.0
ZMIZ2,0.0,0.0,0.0,1.0,25.0
ZNF714,0.0,0.0,1.0,0.0,25.0
AGAP3,0.0,0.0,0.0,1.0,25.0
DICER1,0.0,0.0,0.0,1.0,25.0
DNM2,0.0,0.0,0.0,1.0,25.0
RELB,0.0,0.0,1.0,0.0,25.0
