,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
ABCC3,1.0,1.0,1.0,1.0,100.0
FOXN3,1.0,1.0,1.0,1.0,100.0
PRPF4B,1.0,1.0,1.0,1.0,100.0
PFKP,1.0,1.0,1.0,1.0,100.0
PDPN,1.0,1.0,1.0,1.0,100.0
PDHA1,1.0,1.0,1.0,1.0,100.0
PARP12,1.0,1.0,1.0,1.0,100.0
NOM1,1.0,1.0,1.0,1.0,100.0
NEK1,1.0,1.0,1.0,1.0,100.0
NDUFV3,1.0,1.0,1.0,1.0,100.0
NAP1L1,1.0,1.0,1.0,1.0,100.0
NAA30,1.0,1.0,1.0,1.0,100.0
LRRC28,1.0,1.0,1.0,1.0,100.0
LMNB1,1.0,1.0,1.0,1.0,100.0
LCOR,1.0,1.0,1.0,1.0,100.0
JAK1,1.0,1.0,1.0,1.0,100.0
IGF2R,1.0,1.0,1.0,1.0,100.0
RACK1,1.0,1.0,1.0,1.0,100.0
RASGEF1B,1.0,1.0,1.0,1.0,100.0
RMDN2,1.0,1.0,1.0,1.0,100.0
TMEM245,1.0,1.0,1.0,1.0,100.0
ZMYM3,1.0,1.0,1.0,1.0,100.0
YAE1D1,1.0,1.0,1.0,1.0,100.0
XRN2,1.0,1.0,1.0,1.0,100.0
VPS45,1.0,1.0,1.0,1.0,100.0
VGLL4,1.0,1.0,1.0,1.0,100.0
TMUB2,1.0,1.0,1.0,1.0,100.0
TGFA,1.0,1.0,1.0,1.0,100.0
RPS27L,1.0,1.0,1.0,1.0,100.0
STARD7,1.0,1.0,1.0,1.0,100.0
SLC36A1,1.0,1.0,1.0,1.0,100.0
SLC23A2,1.0,1.0,1.0,1.0,100.0
SIL1,1.0,1.0,1.0,1.0,100.0
SH3GLB1,1.0,1.0,1.0,1.0,100.0
SEC24A,1.0,1.0,1.0,1.0,100.0
GNAI2,1.0,1.0,1.0,1.0,100.0
NDUFV2,1.0,1.0,1.0,1.0,100.0
CCDC7,1.0,1.0,1.0,1.0,100.0
ERCC6L2,1.0,1.0,1.0,1.0,100.0
DHFR,1.0,1.0,1.0,1.0,100.0
DEGS1,1.0,1.0,1.0,1.0,100.0
DAP,1.0,1.0,1.0,1.0,100.0
CWF19L2,1.0,1.0,1.0,1.0,100.0
CRTC3,1.0,1.0,1.0,1.0,100.0
FGFR1OP,1.0,1.0,1.0,1.0,100.0
CEP250,1.0,1.0,1.0,1.0,100.0
CCDC92,1.0,1.0,1.0,1.0,100.0
DOPEY1,1.0,1.0,1.0,1.0,100.0
FBXO9,1.0,1.0,1.0,1.0,100.0
ATP6V1A,1.0,1.0,1.0,1.0,100.0
ARL14EP,1.0,1.0,1.0,1.0,100.0
ALDH9A1,1.0,1.0,1.0,1.0,100.0
ZNF738,1.0,0.0,1.0,1.0,75.0
TADA3,0.0,1.0,0.0,1.0,50.0
C14orf119,0.0,1.0,0.0,1.0,50.0
TAF1D,0.0,1.0,0.0,1.0,50.0
SHQ1,0.0,1.0,0.0,1.0,50.0
BECN1,0.0,1.0,0.0,1.0,50.0
SENP7,0.0,1.0,0.0,1.0,50.0
URM1,0.0,1.0,0.0,1.0,50.0
CPSF2,0.0,0.0,1.0,1.0,50.0
VPS52,0.0,1.0,0.0,1.0,50.0
AP1M1,0.0,1.0,0.0,1.0,50.0
NOSIP,0.0,1.0,0.0,1.0,50.0
FKBP2,0.0,1.0,0.0,1.0,50.0
CPSF7,0.0,1.0,0.0,1.0,50.0
GPATCH2L,0.0,1.0,0.0,1.0,50.0
KLF13,0.0,0.0,1.0,1.0,50.0
METTL14,0.0,1.0,0.0,1.0,50.0
MVB12A,0.0,1.0,0.0,1.0,50.0
MRPL20,0.0,1.0,0.0,1.0,50.0
YIPF1,0.0,0.0,0.0,1.0,25.0
TTC1,0.0,1.0,0.0,0.0,25.0
INTS4,0.0,0.0,0.0,1.0,25.0
TBC1D30,0.0,1.0,0.0,0.0,25.0
TCTN3,0.0,0.0,0.0,1.0,25.0
TFB1M,0.0,0.0,0.0,1.0,25.0
BRD1,0.0,0.0,1.0,0.0,25.0
ZNF394,0.0,0.0,0.0,1.0,25.0
THOC3,0.0,0.0,0.0,1.0,25.0
BIN3,0.0,0.0,0.0,1.0,25.0
ING3,0.0,0.0,1.0,0.0,25.0
TNFRSF10D,0.0,0.0,0.0,1.0,25.0
TRIM28,0.0,0.0,1.0,0.0,25.0
IL4I1,0.0,1.0,0.0,0.0,25.0
ANAPC4,0.0,1.0,0.0,0.0,25.0
ZNF263,0.0,1.0,0.0,0.0,25.0
HSPBAP1,0.0,1.0,0.0,0.0,25.0
STRN3,0.0,0.0,1.0,0.0,25.0
HP1BP3,0.0,0.0,1.0,0.0,25.0
HKR1,0.0,1.0,0.0,0.0,25.0
ZNF133,0.0,1.0,0.0,0.0,25.0
WAS,0.0,1.0,0.0,0.0,25.0
WDR4,0.0,1.0,0.0,0.0,25.0
XAF1,0.0,1.0,0.0,0.0,25.0
XRCC4,0.0,0.0,0.0,1.0,25.0
HECW2,0.0,1.0,0.0,0.0,25.0
ITPK1,0.0,0.0,0.0,1.0,25.0
AKT2,0.0,1.0,0.0,0.0,25.0
STRBP,0.0,1.0,0.0,0.0,25.0
RAB21,0.0,0.0,1.0,0.0,25.0
DZIP3,0.0,0.0,0.0,1.0,25.0
NOL9,0.0,0.0,0.0,1.0,25.0
NCF4,0.0,1.0,0.0,0.0,25.0
NOP58,0.0,1.0,0.0,0.0,25.0
ESRRA,0.0,1.0,0.0,0.0,25.0
OTUD4,0.0,1.0,0.0,0.0,25.0
DNAJA1,0.0,0.0,0.0,1.0,25.0
PCYT1A,0.0,1.0,0.0,0.0,25.0
PDAP1,0.0,1.0,0.0,0.0,25.0
FAM172A,0.0,0.0,0.0,1.0,25.0
MYO19,0.0,0.0,0.0,1.0,25.0
MTPN,0.0,0.0,0.0,1.0,25.0
MORF4L2,0.0,1.0,0.0,0.0,25.0
FBXL18,0.0,1.0,0.0,0.0,25.0
RPL3,0.0,0.0,0.0,1.0,25.0
COX17,0.0,1.0,0.0,0.0,25.0
RPS8,0.0,1.0,0.0,0.0,25.0
FANCL,0.0,0.0,0.0,1.0,25.0
FBRSL1,0.0,1.0,0.0,0.0,25.0
SETD4,0.0,0.0,0.0,1.0,25.0
FBXL12,0.0,0.0,0.0,1.0,25.0
KANSL3,0.0,0.0,0.0,1.0,25.0
CCDC137,0.0,1.0,0.0,0.0,25.0
C9orf72,0.0,1.0,0.0,0.0,25.0
SPRYD7,0.0,1.0,0.0,0.0,25.0
NEDD1,0.0,0.0,0.0,1.0,25.0
SRP19,0.0,0.0,0.0,1.0,25.0
