,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
EIF2S1,1.0,1.0,1.0,1.0,100.0
LANCL2,1.0,1.0,1.0,1.0,100.0
CCNG2,1.0,1.0,1.0,1.0,100.0
KCTD5,1.0,1.0,1.0,1.0,100.0
CDC14B,1.0,1.0,1.0,1.0,100.0
TMEM267,1.0,1.0,1.0,1.0,100.0
TLK1,1.0,1.0,1.0,1.0,100.0
PTMA,1.0,1.0,1.0,1.0,100.0
RAB14,1.0,1.0,1.0,1.0,100.0
TDRD1,1.0,1.0,1.0,1.0,100.0
STRBP,1.0,1.0,1.0,1.0,100.0
DCP1A,1.0,1.0,1.0,1.0,100.0
RMDN1,1.0,1.0,1.0,1.0,100.0
DDX46,1.0,1.0,1.0,1.0,100.0
RPF2,1.0,1.0,1.0,1.0,100.0
DHX34,1.0,1.0,1.0,1.0,100.0
SRFBP1,1.0,1.0,1.0,1.0,100.0
FOXN3,1.0,1.0,1.0,1.0,100.0
FBRSL1,1.0,1.0,1.0,1.0,100.0
FAM20B,1.0,1.0,1.0,1.0,100.0
SLC23A2,1.0,1.0,1.0,1.0,100.0
FAM122B,1.0,1.0,1.0,1.0,100.0
EIF3K,1.0,1.0,1.0,1.0,100.0
SLC22A15,1.0,1.0,1.0,1.0,100.0
SERTAD2,1.0,1.0,1.0,1.0,100.0
CCDC47,1.0,1.0,1.0,1.0,100.0
PRMT9,1.0,1.0,1.0,1.0,100.0
TTL,1.0,1.0,1.0,1.0,100.0
C15orf41,1.0,1.0,1.0,1.0,100.0
ZNF33A,1.0,1.0,1.0,1.0,100.0
NFIL3,1.0,1.0,1.0,1.0,100.0
NCOR1,1.0,1.0,1.0,1.0,100.0
NAA16,1.0,1.0,1.0,1.0,100.0
MRPS21,1.0,1.0,1.0,1.0,100.0
MRAS,1.0,1.0,1.0,1.0,100.0
MED4,1.0,1.0,1.0,1.0,100.0
WDR89,1.0,1.0,1.0,1.0,100.0
BRI3BP,1.0,1.0,1.0,1.0,100.0
CBX5,1.0,1.0,1.0,1.0,100.0
VPS4B,1.0,1.0,1.0,1.0,100.0
BSG,1.0,1.0,1.0,1.0,100.0
CBL,1.0,1.0,1.0,1.0,100.0
UVSSA,1.0,1.0,1.0,1.0,100.0
LMO2,1.0,1.0,1.0,1.0,100.0
LINC01115,1.0,1.0,1.0,1.0,100.0
PTPN23,0.0,1.0,1.0,1.0,75.0
OLA1,1.0,1.0,1.0,0.0,75.0
PNPLA6,1.0,1.0,1.0,0.0,75.0
SCAMP2,1.0,0.0,1.0,1.0,75.0
SAFB,0.0,1.0,1.0,1.0,75.0
POLG2,0.0,1.0,1.0,1.0,75.0
PLEKHO1,0.0,1.0,1.0,1.0,75.0
MYO1B,1.0,1.0,1.0,0.0,75.0
FAM208B,1.0,1.0,1.0,0.0,75.0
JAZF1,1.0,1.0,1.0,0.0,75.0
FCGR2B,1.0,1.0,1.0,0.0,75.0
FNBP1L,1.0,1.0,1.0,0.0,75.0
OSTC,0.0,1.0,1.0,1.0,75.0
