,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_0.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_1.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_2.csv,../mic/output/pySCENIC_discovery/second/mic0_discovery_auc_mtx_3.csv,sum
L3MBTL3,1.0,1.0,1.0,1.0,100.0
SLC4A7,1.0,1.0,1.0,1.0,100.0
PCMTD1,1.0,1.0,1.0,1.0,100.0
STAU2,1.0,1.0,1.0,1.0,100.0
PCNX1,1.0,1.0,1.0,1.0,100.0
SRGAP2-AS1,1.0,1.0,1.0,1.0,100.0
FNBP1,1.0,1.0,1.0,1.0,100.0
SPRY1,1.0,1.0,1.0,1.0,100.0
FKBP5,1.0,1.0,1.0,1.0,100.0
EPB41L5,1.0,1.0,1.0,1.0,100.0
EPB41L3,1.0,1.0,1.0,1.0,100.0
ATP1B3,1.0,1.0,1.0,1.0,100.0
CELF2,1.0,1.0,1.0,1.0,100.0
CHD1,1.0,1.0,1.0,1.0,100.0
PHF3,1.0,1.0,1.0,1.0,100.0
DPY19L1,1.0,1.0,1.0,1.0,100.0
KLF12,1.0,1.0,1.0,1.0,100.0
RERE,1.0,1.0,1.0,1.0,100.0
PLAGL1,1.0,1.0,1.0,1.0,100.0
PRKCH,1.0,1.0,1.0,1.0,100.0
B3GNT5,1.0,1.0,1.0,1.0,100.0
STK38L,1.0,1.0,1.0,1.0,100.0
PRKAR1A,1.0,1.0,1.0,1.0,100.0
AKT3,1.0,1.0,1.0,1.0,100.0
UST,1.0,1.0,1.0,1.0,100.0
MAP3K3,1.0,1.0,1.0,1.0,100.0
NCOR1,1.0,1.0,1.0,1.0,100.0
USP9X,1.0,1.0,1.0,1.0,100.0
WTAP,1.0,1.0,1.0,1.0,100.0
USP34,1.0,1.0,1.0,1.0,100.0
MSL3,1.0,1.0,1.0,1.0,100.0
LYN,1.0,1.0,1.0,1.0,100.0
MTMR3,1.0,1.0,1.0,1.0,100.0
MTUS1,1.0,1.0,1.0,1.0,100.0
GPR155,1.0,1.0,1.0,1.0,100.0
MYO6,1.0,1.0,1.0,1.0,100.0
ZNF644,1.0,1.0,1.0,1.0,100.0
ME2,1.0,1.0,1.0,1.0,100.0
DIRC2,1.0,1.0,0.0,1.0,75.0
PIP4K2A,1.0,1.0,1.0,0.0,75.0
PPFIA2,1.0,1.0,1.0,0.0,75.0
GAREM1,1.0,1.0,1.0,0.0,75.0
ELOVL5,1.0,1.0,1.0,0.0,75.0
MKLN1,1.0,1.0,1.0,0.0,75.0
EMB,1.0,0.0,1.0,1.0,75.0
MSL1,1.0,1.0,1.0,0.0,75.0
